epoch,step,test_acc,train_acc,train_loss,val_acc,val_loss
0,49,,0.699999988079071,0.6895914077758789,,
0,99,,0.8999999761581421,0.31070899963378906,,
0,149,,0.800000011920929,0.45857104659080505,,
0,199,,0.800000011920929,0.45922738313674927,,
0,249,,0.800000011920929,0.3909667134284973,,
0,299,,0.699999988079071,0.6934293508529663,,
0,349,,0.699999988079071,0.6708744764328003,,
0,399,,0.800000011920929,0.43271175026893616,,
0,449,,0.699999988079071,0.6245304346084595,,
0,499,,0.699999988079071,0.5970042943954468,,
0,549,,0.8999999761581421,0.21552348136901855,,
0,599,,0.8999999761581421,0.19695666432380676,,
0,649,,0.800000011920929,0.7759731411933899,,
0,699,,0.8999999761581421,0.39394575357437134,,
0,749,,0.699999988079071,0.5519816279411316,,
0,799,,0.8999999761581421,0.5481775403022766,,
0,849,,0.6000000238418579,0.5423570871353149,,
0,899,,0.800000011920929,0.44901639223098755,,
0,949,,1.0,0.22440066933631897,,
0,999,,0.800000011920929,0.35010433197021484,,
0,1049,,0.699999988079071,0.4871247708797455,,
0,1099,,1.0,0.22355803847312927,,
0,1149,,0.6000000238418579,0.8435532450675964,,
0,1199,,0.5,0.7253947257995605,,
0,1249,,0.800000011920929,0.29536348581314087,,
0,1299,,0.699999988079071,0.7065534591674805,,
0,1349,,0.8999999761581421,0.21819448471069336,,
0,1399,,1.0,0.11499203741550446,,
0,1449,,0.6000000238418579,0.5716956853866577,,
0,1499,,0.800000011920929,0.42483654618263245,,
0,1549,,0.699999988079071,0.426053911447525,,
0,1599,,0.8999999761581421,0.38995876908302307,,
0,1649,,0.8999999761581421,0.34566354751586914,,
0,1699,,0.5,0.6476958990097046,,
0,1749,,0.800000011920929,0.2719702124595642,,
0,1799,,0.800000011920929,0.4994732737541199,,
0,1849,,0.699999988079071,0.4271544814109802,,
0,1899,,0.800000011920929,0.36021941900253296,,
0,1949,,1.0,0.1665438711643219,,
0,1999,,1.0,0.1945069283246994,,
0,2049,,0.699999988079071,0.64980149269104,,
0,2099,,0.800000011920929,0.34841543436050415,,
0,2149,,1.0,0.11711940914392471,,
0,2199,,0.699999988079071,0.5109872817993164,,
0,2249,,1.0,0.18402016162872314,,
0,2299,,1.0,0.13617804646492004,,
0,2349,,0.6000000238418579,0.5956040620803833,,
0,2399,,0.8999999761581421,0.39558297395706177,,
0,2449,,1.0,0.2762777805328369,,
0,2499,,1.0,0.18957552313804626,,
0,2549,,1.0,0.08657094836235046,,
0,2599,,1.0,0.14357416331768036,,
0,2649,,0.8999999761581421,0.24931836128234863,,
0,2699,,0.8999999761581421,0.23889389634132385,,
0,2749,,0.699999988079071,0.6371631622314453,,
0,2799,,0.800000011920929,0.3625227212905884,,
0,2849,,0.8999999761581421,0.20240159332752228,,
0,2899,,0.699999988079071,0.6339905261993408,,
0,2949,,0.8999999761581421,0.5083985328674316,,
0,2999,,0.800000011920929,0.3870735764503479,,
0,3049,,0.699999988079071,0.6247062087059021,,
0,3099,,0.800000011920929,0.5791799426078796,,
0,3149,,0.800000011920929,0.38746386766433716,,
0,3199,,0.5,0.6968593001365662,,
0,3249,,1.0,0.26860424876213074,,
0,3299,,0.6000000238418579,0.7701107263565063,,
0,3349,,0.800000011920929,0.34274977445602417,,
0,3399,,0.800000011920929,0.38666707277297974,,
0,3449,,0.8999999761581421,0.3379553258419037,,
0,3499,,0.800000011920929,0.4845044016838074,,
0,3549,,0.699999988079071,0.40526944398880005,,
0,3599,,0.699999988079071,0.45886850357055664,,
0,3649,,0.8999999761581421,0.3779478669166565,,
0,3699,,0.5,0.7631603479385376,,
0,3749,,0.800000011920929,0.4010868966579437,,
0,3799,,0.6000000238418579,0.538843035697937,,
0,3849,,0.8999999761581421,0.3839556574821472,,
0,3899,,0.699999988079071,0.5226796269416809,,
0,3949,,1.0,0.14224430918693542,,
0,3999,,0.699999988079071,0.573387622833252,,
0,4049,,0.4000000059604645,0.7668572068214417,,
0,4099,,0.8999999761581421,0.39964622259140015,,
0,4149,,0.8999999761581421,0.35327401757240295,,
0,4199,,0.800000011920929,0.4996996819972992,,
0,4249,,0.8999999761581421,0.4855623245239258,,
0,4299,,1.0,0.14173856377601624,,
0,4349,,0.8999999761581421,0.2732786536216736,,
0,4399,,0.800000011920929,0.381546288728714,,
0,4449,,0.8999999761581421,0.3619048595428467,,
0,4499,,0.800000011920929,0.45241397619247437,,
0,4549,,0.699999988079071,0.5228135585784912,,
0,4599,,0.800000011920929,0.5061129331588745,,
0,4649,,0.8999999761581421,0.35909634828567505,,
0,4699,,0.800000011920929,0.4304957985877991,,
0,4749,,0.8999999761581421,0.38071325421333313,,
0,4799,,0.699999988079071,0.5925564765930176,,
0,4849,,0.699999988079071,0.4720489978790283,,
0,4899,,0.8999999761581421,0.41052404046058655,,
0,4949,,0.8999999761581421,0.22852495312690735,,
0,4999,,0.699999988079071,0.5072999000549316,,
0,5049,,0.5,0.6811190843582153,,
0,5099,,0.8999999761581421,0.4440588057041168,,
0,5149,,1.0,0.23552760481834412,,
0,5199,,0.800000011920929,0.3936954140663147,,
0,5249,,0.6000000238418579,0.8015912175178528,,
0,5299,,0.800000011920929,0.3112245500087738,,
0,5349,,0.8999999761581421,0.19491353631019592,,
0,5399,,0.4000000059604645,1.6957498788833618,,
0,5449,,0.6000000238418579,0.7915869951248169,,
0,5499,,0.800000011920929,0.47657424211502075,,
0,5549,,0.800000011920929,0.5514580607414246,,
0,5599,,0.699999988079071,0.405031681060791,,
0,5649,,0.6000000238418579,0.7231072187423706,,
0,5699,,0.699999988079071,0.3617967963218689,,
0,5749,,1.0,0.1599518060684204,,
0,5799,,0.8999999761581421,0.24868598580360413,,
0,5849,,1.0,0.146212637424469,,
0,5899,,1.0,0.1987297236919403,,
0,5949,,0.6000000238418579,1.0585730075836182,,
0,5999,,0.8999999761581421,0.29555824398994446,,
0,6049,,0.6000000238418579,0.5982796549797058,,
0,6099,,0.6000000238418579,0.7842466235160828,,
0,6149,,0.8999999761581421,0.2854177951812744,,
0,6199,,0.6000000238418579,0.6692454218864441,,
0,6249,,0.8999999761581421,0.29983168840408325,,
0,6299,,1.0,0.15858450531959534,,
0,6349,,0.800000011920929,0.37669602036476135,,
0,6399,,0.699999988079071,0.6054657697677612,,
0,6449,,0.5,0.8369390368461609,,
0,6499,,0.8999999761581421,0.22796151041984558,,
0,6549,,0.699999988079071,0.6955260038375854,,
0,6599,,0.800000011920929,0.4475627541542053,,
0,6649,,0.6000000238418579,0.6434081196784973,,
0,6699,,0.800000011920929,0.8721515536308289,,
0,6749,,0.699999988079071,0.6624698042869568,,
0,6799,,0.8999999761581421,0.36927616596221924,,
0,6849,,0.699999988079071,0.40051984786987305,,
0,6899,,0.699999988079071,0.6255277395248413,,
0,6949,,0.6000000238418579,0.577123761177063,,
0,6999,,0.800000011920929,0.4786704182624817,,
0,7049,,0.6000000238418579,1.1426633596420288,,
0,7099,,0.800000011920929,0.3793984055519104,,
0,7149,,0.800000011920929,0.3164367377758026,,
0,7199,,0.699999988079071,0.7745856642723083,,
0,7249,,0.800000011920929,0.5324913859367371,,
0,7299,,0.699999988079071,0.5032416582107544,,
0,7349,,0.800000011920929,0.3736138939857483,,
0,7399,,0.699999988079071,0.5564608573913574,,
0,7449,,0.699999988079071,0.577143669128418,,
0,7499,,0.699999988079071,0.5207382440567017,,
0,7549,,0.8999999761581421,0.30463355779647827,,
0,7599,,1.0,0.11910935491323471,,
0,7649,,1.0,0.26547905802726746,,
0,7699,,0.800000011920929,0.47060370445251465,,
0,7749,,0.5,0.7589887976646423,,
0,7799,,0.800000011920929,0.3759066164493561,,
0,7849,,0.8999999761581421,0.22947916388511658,,
0,7899,,0.8999999761581421,0.3829804062843323,,
0,7949,,1.0,0.25959938764572144,,
0,7999,,1.0,0.16304472088813782,,
0,7999,,,,0.8036044239997864,0.429458349943161
1,8049,,0.800000011920929,0.5664182901382446,,
1,8099,,0.699999988079071,0.5495060682296753,,
1,8149,,0.5,0.7677674889564514,,
1,8199,,0.699999988079071,0.5193314552307129,,
1,8249,,0.800000011920929,0.4146173894405365,,
1,8299,,0.699999988079071,0.6083186268806458,,
1,8349,,0.800000011920929,0.4623771607875824,,
1,8399,,0.699999988079071,0.4884365499019623,,
1,8449,,0.800000011920929,0.2888384759426117,,
1,8499,,0.8999999761581421,0.29910773038864136,,
1,8549,,0.699999988079071,0.5244508981704712,,
1,8599,,0.699999988079071,0.6954895257949829,,
1,8649,,0.800000011920929,0.4969240128993988,,
1,8699,,0.800000011920929,0.35490360856056213,,
1,8749,,0.800000011920929,0.3594803810119629,,
1,8799,,0.8999999761581421,0.31306925415992737,,
